UnixTime,BattT,BFGcurrent
1701919109,34.30,6.45
1701919124,34.30,0.20
1701919139,34.55,3.32
1701919154,34.55,0.20
1701919169,34.55,3.32
1701919184,34.55,3.32
1701919199,34.55,3.32
1701919214,34.55,0.20
1701919229,34.55,3.32
1701919244,34.55,3.32
1701919259,34.55,0.20
1701919274,34.55,3.32
1701919289,34.55,0.20
1701919305,34.55,0.20
1701919320,34.55,0.20
1701919333,34.55,6.45
1701919348,34.80,3.32
1701919362,34.80,3.32
1701919376,34.80,0.20
1701919390,34.80,6.45
1701919404,34.80,0.20
1701919418,34.80,6.45
1701919432,34.80,3.32
1701919446,34.80,3.32
1701919460,34.80,0.20
1701919474,34.80,0.20
1701919488,34.80,3.32
1701919502,34.80,0.20
1701919516,34.80,0.20
1701919530,34.80,3.32
1701919544,35.05,3.32
1701919558,35.05,3.32
1701919572,35.05,3.32
